iid,id,gender,idg,condtn,wave,round,pid,piid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,from,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,undergra,mn_sat,tuition
178,5,0,9,1,8,10,3,186,1,0.51,1,24,4,19.44,19.44,22.22,16.67,11.11,11.11,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,5,7,7,5,7,5,6,7,0,6,2,2,,,
178,5,0,9,1,8,10,4,187,0,0.41,0,26,2,16.98,16.98,18.87,16.98,13.21,16.98,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,4,7,7,5,7,5,4,5,0,6,2,2,,,
178,5,0,9,1,8,10,5,188,0,0.41,0,21,2,15.56,11.11,22.22,15.56,20,15.56,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,5,6,7,5,7,5,5,6,0,6,2,2,,,
178,5,0,9,1,8,10,6,189,0,-0.02,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,7,7,5,7,5,6,6,0,6,2,2,,,
178,5,0,9,1,8,10,7,367,0,0.01,0,25,2,15.56,20,20,20,13.33,11.11,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,5,7,7,5,5,6,5,0,6,2,2,,,
178,5,0,9,1,8,10,8,191,0,0.51,0,28,2,20.45,20.45,20.45,18.18,18.18,2.27,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,8,7,7,7,7,5,7,7,0,6,2,2,,,
178,5,0,9,1,8,10,9,192,0,-0.11,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0,6,6,7,5,7,5,5,4,0,6,2,2,,,
178,5,0,9,1,8,10,10,193,0,0.27,1,25,4,20.93,16.28,23.26,16.28,11.63,11.63,35,3,4,5,5,NY,42788,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,7,8,8,6,7,5,8,8,0,6,2,2,,,
194,1,0,1,2,9,20,1,214,0,-0.22,1,23,2,17.02,21.28,17.02,21.28,14.89,8.51,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,7,8,10,8,10,7,7,5,0,6,1,2,,,
194,1,0,1,2,9,20,2,215,0,0.74,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,9,9,9,9,9,7,8,6,0,6,1,2,,,
194,1,0,1,2,9,20,3,216,0,0.34,1,27,2,7.5,17.5,20,22.5,12.5,20,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,4,8,8,6,8,5,5,5,0,6,1,2,,,
194,1,0,1,2,9,20,4,217,0,-0.43,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,8,8,10,7,10,9,6,5,0,6,1,2,,,
194,1,0,1,2,9,20,5,218,0,-0.29,1,24,2,20.51,5.13,23.08,12.82,17.95,20.51,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,8,9,10,7,10,7,6,4,0,6,1,2,,,
194,1,0,1,2,9,20,6,219,0,-0.03,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,8,9,8,7,8,6,6,6,0,6,1,2,,,
194,1,0,1,2,9,20,7,367,0,-0.22,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,6,10,10,9,10,7,7,7,0,6,1,2,,,
194,1,0,1,2,9,20,8,221,1,0.41,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,8,10,10,8,10,7,8,7,0,6,1,2,,,
194,1,0,1,2,9,20,9,222,0,-0.23,1,27,2,9.52,19.05,23.81,19.05,4.76,23.81,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,3,10,9,6,8,5,5,5,0,6,1,2,,,
194,1,0,1,2,9,20,10,223,0,0.3,1,28,2,17.39,17.39,19.57,19.57,10.87,15.22,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,6,10,10,7,10,6,6,6,0,6,1,2,,,
194,1,0,1,2,9,20,11,224,0,0.19,1,32,2,17.24,17.24,17.24,17.24,13.79,17.24,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,7,9,10,8,9,9,7,7,0,6,1,2,,,
194,1,0,1,2,9,20,12,225,0,-0.18,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,7,10,10,8,9,6,7,6,0,6,1,2,,,
194,1,0,1,2,9,20,13,226,0,-0.07,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,10,8,8,8,8,7,7,6,0,6,1,2,,,
194,1,0,1,2,9,20,14,227,0,0.57,1,26,2,20,16,18,16,16,14,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,10,8,7,7,9,6,7,5,0,6,1,2,,,
194,1,0,1,2,9,20,15,228,0,-0.05,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,7,10,10,6,10,5,6,4,0,6,1,2,,,
194,1,0,1,2,9,20,16,229,0,0.33,1,28,2,21.43,16.67,21.43,16.67,11.9,11.9,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,8,9,8,6,7,7,7,6,0,6,1,2,,,
194,1,0,1,2,9,20,17,230,0,-0.02,1,42,2,23.81,23.81,23.81,23.81,2.38,2.38,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,6,10,9,8,8,6,5,5,0,6,1,2,,,
194,1,0,1,2,9,20,18,231,0,-0.28,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,8,10,9,8,8,7,7,7,0,6,1,2,,,
194,1,0,1,2,9,20,19,232,0,-0.44,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,5,10,9,6,7,6,5,7,0,6,1,2,,,
194,1,0,1,2,9,20,20,233,0,0.17,0,29,4,14,20,18,16,14,18,24,3,2,9,9,NY,65708,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,0,6,7,9,7,8,6,7,5,0,6,1,2,,,
199,6,0,11,2,9,20,1,214,0,0.46,1,23,2,17.02,21.28,17.02,21.28,14.89,8.51,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,10,10,5,6,5,7,8,0,7,2,3,,,
199,6,0,11,2,9,20,2,215,1,0.49,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,6,6,8,6,8,5,8,8,0,7,2,3,,,
199,6,0,11,2,9,20,3,216,0,0.31,1,27,2,7.5,17.5,20,22.5,12.5,20,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,1,6,6,6,7,2,3,7,0,7,2,3,,,
199,6,0,11,2,9,20,4,217,1,0.18,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,9,9,9,8,9,8,6,6,0,7,2,3,,,
199,6,0,11,2,9,20,5,218,0,0.42,1,24,2,20.51,5.13,23.08,12.82,17.95,20.51,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,4,9,9,4,9,4,6,8,0,7,2,3,,,
199,6,0,11,2,9,20,6,219,1,0.6,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,9,10,10,10,9,10,9,9,0,7,2,3,,,
199,6,0,11,2,9,20,7,367,0,0.23,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,10,8,10,8,7,8,9,0,7,2,3,,,
199,6,0,11,2,9,20,8,221,1,0.29,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,5,10,9,6,9,2,8,9,0,7,2,3,,,
199,6,0,11,2,9,20,9,222,0,0.47,1,27,2,9.52,19.05,23.81,19.05,4.76,23.81,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,9,9,9,2,2,3,5,0,7,2,3,,,
199,6,0,11,2,9,20,10,223,0,0.29,1,28,2,17.39,17.39,19.57,19.57,10.87,15.22,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,10,10,5,10,10,9,8,0,7,2,3,,,
199,6,0,11,2,9,20,11,224,0,0.38,1,32,2,17.24,17.24,17.24,17.24,13.79,17.24,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,3,10,10,4,10,2,6,6,0,7,2,3,,,
199,6,0,11,2,9,20,12,225,0,0.08,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,7,10,8,6,7,2,8,9,0,7,2,3,,,
199,6,0,11,2,9,20,13,226,1,0.45,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,8,7,8,8,8,3,8,6,0,7,2,3,,,
199,6,0,11,2,9,20,14,227,0,0.65,1,26,2,20,16,18,16,16,14,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,4,10,10,6,8,4,7,8,0,7,2,3,,,
199,6,0,11,2,9,20,15,228,0,0.02,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,5,9,9,4,9,4,6,8,0,7,2,3,,,
199,6,0,11,2,9,20,16,229,0,0.13,1,28,2,21.43,16.67,21.43,16.67,11.9,11.9,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,2,10,6,10,2,3,3,0,7,2,3,,,
199,6,0,11,2,9,20,17,230,0,0.1,1,42,2,23.81,23.81,23.81,23.81,2.38,2.38,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,4,4,4,10,4,2,8,0,7,2,3,,,
199,6,0,11,2,9,20,18,231,0,0.39,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,3,3,3,8,8,2,3,7,0,7,2,3,,,
199,6,0,11,2,9,20,19,232,0,0.37,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,2,9,7,2,7,2,2,3,0,7,2,3,,,
199,6,0,11,2,9,20,20,233,0,-0.23,0,29,4,14,20,18,16,14,18,30,7,2,2,1,NY,32649,4,5,3,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,0,8,10,10,6,8,2,5,9,0,7,2,3,,,
201,8,0,15,2,9,20,1,214,0,0.21,1,23,2,17.02,21.28,17.02,21.28,14.89,8.51,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,7,7,8,6,8,5,7,5,0,5,1,3,,,
201,8,0,15,2,9,20,2,215,0,0.41,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,7,8,8,8,8,7,7,6,0,5,1,3,,,
201,8,0,15,2,9,20,3,216,0,-0.33,1,27,2,7.5,17.5,20,22.5,12.5,20,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,3,8,8,7,7,5,6,6,0,5,1,3,,,
201,8,0,15,2,9,20,4,217,0,-0.43,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,1,7,8,10,6,9,5,6,5,0,5,1,3,,,
201,8,0,15,2,9,20,5,218,0,-0.24,1,24,2,20.51,5.13,23.08,12.82,17.95,20.51,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,2,8,7,1,7,1,1,1,0,5,1,3,,,
201,8,0,15,2,9,20,6,219,0,-0.12,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,7,7,7,6,7,5,4,5,0,5,1,3,,,
201,8,0,15,2,9,20,7,385,0,0.13,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,3,8,8,3,8,3,4,3,0,5,1,3,,,
201,8,0,15,2,9,20,8,221,0,-0.23,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,7,7,7,6,7,5,6,6,0,5,1,3,,,
201,8,0,15,2,9,20,9,222,0,-0.41,1,27,2,9.52,19.05,23.81,19.05,4.76,23.81,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,1,7,7,1,7,5,2,5,0,5,1,3,,,
201,8,0,15,2,9,20,10,223,0,-0.07,1,28,2,17.39,17.39,19.57,19.57,10.87,15.22,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,6,8,9,6,9,5,7,5,0,5,1,3,,,
201,8,0,15,2,9,20,11,224,0,0.02,1,32,2,17.24,17.24,17.24,17.24,13.79,17.24,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,4,7,8,6,7,5,5,4,0,5,1,3,,,
201,8,0,15,2,9,20,12,225,0,-0.25,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,5,8,8,7,9,5,6,5,0,5,1,3,,,
201,8,0,15,2,9,20,13,226,0,0.19,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,1,9,7,8,6,9,9,8,6,0,5,1,3,,,
201,8,0,15,2,9,20,14,227,0,0.13,1,26,2,20,16,18,16,16,14,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,6,7,7,6,7,5,6,5,0,5,1,3,,,
201,8,0,15,2,9,20,15,228,0,-0.39,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,5,8,8,4,7,5,5,5,0,5,1,3,,,
201,8,0,15,2,9,20,16,229,0,0.47,1,28,2,21.43,16.67,21.43,16.67,11.9,11.9,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,7,7,8,7,7,5,7,6,0,5,1,3,,,
201,8,0,15,2,9,20,17,230,1,-0.83,1,42,2,23.81,23.81,23.81,23.81,2.38,2.38,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,1,8,8,8,9,9,8,8,8,0,5,1,3,,,
201,8,0,15,2,9,20,18,231,0,-0.34,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,8,8,8,7,8,3,6,4,0,5,1,3,,,
201,8,0,15,2,9,20,19,232,0,-0.18,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,4,8,8,4,7,5,5,6,0,5,1,3,,,
201,8,0,15,2,9,20,20,233,0,0.28,0,29,4,14,20,18,16,14,18,25,8,2,8,8,NY,42788,1,4,2,7,8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,0,4,8,8,3,8,5,6,5,0,5,1,3,,,
209,16,0,31,2,9,20,1,214,0,0.13,0,23,2,17.02,21.28,17.02,21.28,14.89,8.51,28,13,1,7,3,NY,30855,3,6,2,7,3,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3,7,13.04,21.74,17.39,17.39,15.22,15.22,20.93,13.95,13.95,18.6,13.95,18.6,7,9,8,7,8,0,6,5,5,6,5,5,5,5,0,5.7,3,3,,,
209,16,0,31,2,9,20,2,215,0,-0.13,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,28,13,1,7,3,NY,30855,3,6,2,7,3,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3,7,13.04,21.74,17.39,17.39,15.22,15.22,20.93,13.95,13.95,18.6,13.95,18.6,7,9,8,7,8,0,8,7,8,6,8,5,7,5,0,5.7,3,3,,,
209,16,0,31,2,9,20,3,216,0,0.09,0,27,2,7.5,17.5,20,22.5,12.5,20,28,13,1,7,3,NY,30855,3,6,2,7,3,2,6,8,5,5,6,8,8,3,6,7,8,7,10,3,3,7,13.04,21.74,17.39,17.39,15.22,15.22,20.93,13.95,13.95,18.6,13.95,18.6,7,9,8,7,8,0,5,6,7,8,7,5,6,5,0,5.7,3,3,,,
